primary_industry_id,name,url
13,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514012
13,"Computer-Controlled Machine Tool Operators, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514011
13,"Computer, Automated Teller, and Office Machine Repairers",http://careerwise.minnstate.edu/careers/careerDetail?oc=492011
13,Cooling and Freezing Equipment Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=519193
13,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519021
13,"Cutters and Trimmers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=519031
13,"Cutting and Slicing Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519032
13,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514031
13,Dental Laboratory Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=519081
13,"Drafters, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=173019
13,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514032
13,"Electric Motor, Power Tool, and Related Repairers",http://careerwise.minnstate.edu/careers/careerDetail?oc=492092
13,Electrical and Electronic Engineering Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173023
13,Electrical and Electronic Equipment Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512022
13,Electrical and Electronics Drafters,http://careerwise.minnstate.edu/careers/careerDetail?oc=173012
13,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",http://careerwise.minnstate.edu/careers/careerDetail?oc=492094
13,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",http://careerwise.minnstate.edu/careers/careerDetail?oc=492095
13,Electro-Mechanical Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173024
13,Electromechanical Equipment Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512023
13,Electronic Home Entertainment Equipment Installers and Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=492097
13,Engine and Other Machine Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512031
13,"Engineering Technicians, Except Drafters, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=173029
13,Etchers and Engravers,http://careerwise.minnstate.edu/careers/careerDetail?oc=519194
13,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514021
13,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",http://careerwise.minnstate.edu/careers/careerDetail?oc=516091
13,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519041
13,Fabric and Apparel Patternmakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=516092
13,"Fabric Menders, Except Garment",http://careerwise.minnstate.edu/careers/careerDetail?oc=499093
13,Fiberglass Laminators and Fabricators,http://careerwise.minnstate.edu/careers/careerDetail?oc=512091
13,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=513091
13,Food Batchmakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=513092
13,Food Cooking Machine Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=513093
13,"Food Processing Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=513099
13,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514022
13,Foundry Mold and Coremakers,http://careerwise.minnstate.edu/careers/careerDetail?oc=514071
13,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519051
13,Furniture Finishers,http://careerwise.minnstate.edu/careers/careerDetail?oc=517021
13,Gas Plant Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=518092
13,"Grinding and Polishing Workers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=519022
13,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514033
13,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514191
13,Helpers--Production Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=519198
13,Home Appliance Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499031
13,Industrial Engineering Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173026
13,Industrial Machinery Mechanics,http://careerwise.minnstate.edu/careers/careerDetail?oc=499041
13,"Inspectors, Testers, Sorters, Samplers, and Weighers",http://careerwise.minnstate.edu/careers/careerDetail?oc=519061
13,"Installation, Maintenance, and Repair Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=499099
13,Jewelers and Precious Stone and Metal Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=519071
13,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514034
13,"Layout Workers, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514192
13,Locksmiths and Safe Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499094
13,Machine Feeders and Offbearers,http://careerwise.minnstate.edu/careers/careerDetail?oc=537063
13,Machinists,http://careerwise.minnstate.edu/careers/careerDetail?oc=514041
13,"Maintenance and Repair Workers, General",http://careerwise.minnstate.edu/careers/careerDetail?oc=499071
13,"Maintenance Workers, Machinery",http://careerwise.minnstate.edu/careers/careerDetail?oc=499043
13,"Meat, Poultry, and Fish Cutters and Trimmers",http://careerwise.minnstate.edu/careers/careerDetail?oc=513022
13,Mechanical Drafters,http://careerwise.minnstate.edu/careers/careerDetail?oc=173013
13,Mechanical Engineering Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=173027
13,Medical Appliance Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=519082
13,Medical Equipment Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499062
13,"Metal Workers and Plastic Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=514199
13,Metal-Refining Furnace Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=514051
13,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514035
13,"Mixing and Blending Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519023
13,"Model Makers, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514061
13,"Model Makers, Wood",http://careerwise.minnstate.edu/careers/careerDetail?oc=517031
13,"Molders, Shapers, and Casters, Except Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=519195
13,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514072
13,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514081
13,Musical Instrument Repairers and Tuners,http://careerwise.minnstate.edu/careers/careerDetail?oc=499063
13,Nuclear Power Reactor Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=518011
13,Nuclear Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=194051
13,Ophthalmic Laboratory Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=519083
13,Outdoor Power Equipment and Other Small Engine Mechanics,http://careerwise.minnstate.edu/careers/careerDetail?oc=493053
13,Packaging and Filling Machine Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=519111
13,"Painters, Transportation Equipment",http://careerwise.minnstate.edu/careers/careerDetail?oc=519122
13,"Painting, Coating, and Decorating Workers",http://careerwise.minnstate.edu/careers/careerDetail?oc=519123
13,"Paper Goods Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519196
13,"Patternmakers, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514062
13,"Patternmakers, Wood",http://careerwise.minnstate.edu/careers/careerDetail?oc=517032
13,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",http://careerwise.minnstate.edu/careers/careerDetail?oc=518093
13,Photographic Process Workers and Processing Machine Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=519151
13,"Plant and System Operators, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=518099
13,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514193
13,"Pourers and Casters, Metal",http://careerwise.minnstate.edu/careers/careerDetail?oc=514052
13,Power Distributors and Dispatchers,http://careerwise.minnstate.edu/careers/careerDetail?oc=518012
13,Power Plant Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=518013
13,"Precision Instrument and Equipment Repairers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=499069
13,"Production Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=519199
13,"Production, Planning, and Expediting Clerks",http://careerwise.minnstate.edu/careers/careerDetail?oc=435061
13,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",http://careerwise.minnstate.edu/careers/careerDetail?oc=131023
13,"Radio, Cellular, and Tower Equipment Installers and Repairers",http://careerwise.minnstate.edu/careers/careerDetail?oc=492021
13,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",http://careerwise.minnstate.edu/careers/careerDetail?oc=514023
13,"Sawing Machine Setters, Operators, and Tenders, Wood",http://careerwise.minnstate.edu/careers/careerDetail?oc=517041
13,Security and Fire Alarm Systems Installers,http://careerwise.minnstate.edu/careers/careerDetail?oc=492098
13,Semiconductor Processors,http://careerwise.minnstate.edu/careers/careerDetail?oc=519141
13,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=519012
13,"Sewers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=516051
13,Sewing Machine Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=516031
13,Shoe and Leather Workers and Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=516041
13,Shoe Machine Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=516042
13,Slaughterers and Meat Packers,http://careerwise.minnstate.edu/careers/careerDetail?oc=513023
13,Team Assemblers,http://careerwise.minnstate.edu/careers/careerDetail?oc=512092
13,Textile Bleaching and Dyeing Machine Operators and Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=516061
13,"Textile Cutting Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=516062
13,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=516063
13,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=516064
13,"Textile, Apparel, and Furnishings Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=516099
13,Timing Device Assemblers and Adjusters,http://careerwise.minnstate.edu/careers/careerDetail?oc=512093
13,Tire Builders,http://careerwise.minnstate.edu/careers/careerDetail?oc=519197
13,Tool and Die Makers,http://careerwise.minnstate.edu/careers/careerDetail?oc=514111
13,"Tool Grinders, Filers, and Sharpeners",http://careerwise.minnstate.edu/careers/careerDetail?oc=514194
13,Upholsterers,http://careerwise.minnstate.edu/careers/careerDetail?oc=516093
13,Watch Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499064
13,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",http://careerwise.minnstate.edu/careers/careerDetail?oc=435111
13,"Welders, Cutters, Solderers, and Brazers",http://careerwise.minnstate.edu/careers/careerDetail?oc=514121
13,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",http://careerwise.minnstate.edu/careers/careerDetail?oc=514122
13,Wind Turbine Service Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=499081
13,"Woodworkers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=517099
13,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",http://careerwise.minnstate.edu/careers/careerDetail?oc=517042
14,Advertising and Promotions Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=112011
14,Advertising Sales Agents,http://careerwise.minnstate.edu/careers/careerDetail?oc=413011
14,Cashiers,http://careerwise.minnstate.edu/careers/careerDetail?oc=412011
14,Counter and Rental Clerks,http://careerwise.minnstate.edu/careers/careerDetail?oc=412021
14,Demonstrators and Product Promoters,http://careerwise.minnstate.edu/careers/careerDetail?oc=419011
14,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",http://careerwise.minnstate.edu/careers/careerDetail?oc=419091
14,Driver/Sales Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=533031
14,First-Line Supervisors of Non-Retail Sales Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=411012
14,First-Line Supervisors of Retail Sales Workers,http://careerwise.minnstate.edu/careers/careerDetail?oc=411011
14,Market Research Analysts and Marketing Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=131161
14,Marketing Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=112021
14,Merchandise Displayers and Window Trimmers,http://careerwise.minnstate.edu/careers/careerDetail?oc=271026
14,Models,http://careerwise.minnstate.edu/careers/careerDetail?oc=419012
14,Parts Salespersons,http://careerwise.minnstate.edu/careers/careerDetail?oc=412022
14,"Property, Real Estate, and Community Association Managers",http://careerwise.minnstate.edu/careers/careerDetail?oc=119141
14,Public Relations and Fundraising Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=112031
14,Public Relations Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=273031
14,Real Estate Brokers,http://careerwise.minnstate.edu/careers/careerDetail?oc=419021
14,Real Estate Sales Agents,http://careerwise.minnstate.edu/careers/careerDetail?oc=419022
14,Retail Salespersons,http://careerwise.minnstate.edu/careers/careerDetail?oc=412031
14,"Sales and Related Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=419099
14,Sales Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=419031
14,Sales Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=112022
14,"Sales Representatives, Services, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=413099
14,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",http://careerwise.minnstate.edu/careers/careerDetail?oc=414011
14,Telemarketers,http://careerwise.minnstate.edu/careers/careerDetail?oc=419041
14,"Wholesale and Retail Buyers, Except Farm Products",http://careerwise.minnstate.edu/careers/careerDetail?oc=131022
15,Aerospace Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172011
15,Anthropologists and Archeologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=193091
15,Architectural and Engineering Managers,http://careerwise.minnstate.edu/careers/careerDetail?oc=119041
15,Astronomers,http://careerwise.minnstate.edu/careers/careerDetail?oc=192011
15,Atmospheric and Space Scientists,http://careerwise.minnstate.edu/careers/careerDetail?oc=192021
15,Biochemists and Biophysicists,http://careerwise.minnstate.edu/careers/careerDetail?oc=191021
15,"Biological Scientists, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=191029
15,Cartographers and Photogrammetrists,http://careerwise.minnstate.edu/careers/careerDetail?oc=171021
15,Chemical Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172041
15,Chemists,http://careerwise.minnstate.edu/careers/careerDetail?oc=192031
15,Computer and Information Research Scientists,http://careerwise.minnstate.edu/careers/careerDetail?oc=151111
15,Computer Hardware Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172061
15,Conservation Scientists,http://careerwise.minnstate.edu/careers/careerDetail?oc=191031
15,Economists,http://careerwise.minnstate.edu/careers/careerDetail?oc=193011
15,Electrical Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172071
15,"Electronics Engineers, Except Computer",http://careerwise.minnstate.edu/careers/careerDetail?oc=172072
15,"Engineers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=172199
15,"Environmental Scientists and Specialists, Including Health",http://careerwise.minnstate.edu/careers/careerDetail?oc=192041
15,Geographers,http://careerwise.minnstate.edu/careers/careerDetail?oc=193092
15,"Geoscientists, Except Hydrologists and Geographers",http://careerwise.minnstate.edu/careers/careerDetail?oc=192042
15,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",http://careerwise.minnstate.edu/careers/careerDetail?oc=172111
15,Historians,http://careerwise.minnstate.edu/careers/careerDetail?oc=193093
15,Hydrologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=192043
15,Industrial Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172112
15,"Life Scientists, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=191099
15,"Life, Physical, and Social Science Technicians, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=194099
15,Marine Engineers and Naval Architects,http://careerwise.minnstate.edu/careers/careerDetail?oc=172121
15,Materials Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172131
15,Materials Scientists,http://careerwise.minnstate.edu/careers/careerDetail?oc=192032
15,"Mathematical Science Occupations, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=152099
15,Mathematical Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=152091
15,Mathematicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=152021
15,Mechanical Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172141
15,Microbiologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=191022
15,"Mining and Geological Engineers, Including Mining Safety Engineers",http://careerwise.minnstate.edu/careers/careerDetail?oc=172151
15,Nuclear Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172161
15,Petroleum Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=172171
15,"Physical Scientists, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=192099
15,Physicists,http://careerwise.minnstate.edu/careers/careerDetail?oc=192012
15,Political Scientists,http://careerwise.minnstate.edu/careers/careerDetail?oc=193094
15,Social Science Research Assistants,http://careerwise.minnstate.edu/careers/careerDetail?oc=194061
15,"Social Scientists and Related Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=193099
15,Sociologists,http://careerwise.minnstate.edu/careers/careerDetail?oc=193041
15,Statisticians,http://careerwise.minnstate.edu/careers/careerDetail?oc=152041
15,Survey Researchers,http://careerwise.minnstate.edu/careers/careerDetail?oc=193022
16,Air Traffic Controllers,http://careerwise.minnstate.edu/careers/careerDetail?oc=532021
16,Aircraft Cargo Handling Supervisors,http://careerwise.minnstate.edu/careers/careerDetail?oc=531011
16,Aircraft Mechanics and Service Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=493011
16,Airfield Operations Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=532022
16,"Airline Pilots, Copilots, and Flight Engineers",http://careerwise.minnstate.edu/careers/careerDetail?oc=532011
16,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",http://careerwise.minnstate.edu/careers/careerDetail?oc=533011
16,Automotive and Watercraft Service Attendants,http://careerwise.minnstate.edu/careers/careerDetail?oc=536031
16,Automotive Body and Related Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=493021
16,Automotive Glass Installers and Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=493022
16,Automotive Service Technicians and Mechanics,http://careerwise.minnstate.edu/careers/careerDetail?oc=493023
16,Avionics Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=492091
16,Bicycle Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=493091
16,Billing and Posting Clerks,http://careerwise.minnstate.edu/careers/careerDetail?oc=433021
16,Bridge and Lock Tenders,http://careerwise.minnstate.edu/careers/careerDetail?oc=536011
16,Bus and Truck Mechanics and Diesel Engine Specialists,http://careerwise.minnstate.edu/careers/careerDetail?oc=493031
16,"Bus Drivers, School or Special Client",http://careerwise.minnstate.edu/careers/careerDetail?oc=533022
16,"Bus Drivers, Transit and Intercity",http://careerwise.minnstate.edu/careers/careerDetail?oc=533021
16,"Captains, Mates, and Pilots of Water Vessels",http://careerwise.minnstate.edu/careers/careerDetail?oc=535021
16,Cargo and Freight Agents,http://careerwise.minnstate.edu/careers/careerDetail?oc=435011
16,Cleaners of Vehicles and Equipment,http://careerwise.minnstate.edu/careers/careerDetail?oc=537061
16,Commercial Pilots,http://careerwise.minnstate.edu/careers/careerDetail?oc=532012
16,Couriers and Messengers,http://careerwise.minnstate.edu/careers/careerDetail?oc=435021
16,"Dispatchers, Except Police, Fire, and Ambulance",http://careerwise.minnstate.edu/careers/careerDetail?oc=435032
16,"Electrical and Electronics Installers and Repairers, Transportation Equipment",http://careerwise.minnstate.edu/careers/careerDetail?oc=492093
16,"Electronic Equipment Installers and Repairers, Motor Vehicles",http://careerwise.minnstate.edu/careers/careerDetail?oc=492096
16,Flight Attendants,http://careerwise.minnstate.edu/careers/careerDetail?oc=532031
16,Gas Compressor and Gas Pumping Station Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=537071
16,Heavy and Tractor-Trailer Truck Drivers,http://careerwise.minnstate.edu/careers/careerDetail?oc=533032
16,Industrial Truck and Tractor Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=537051
16,"Laborers and Freight, Stock, and Material Movers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=537062
16,Light Truck or Delivery Services Drivers,http://careerwise.minnstate.edu/careers/careerDetail?oc=533033
16,Locomotive Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=534011
16,Locomotive Firers,http://careerwise.minnstate.edu/careers/careerDetail?oc=534012
16,Logisticians,http://careerwise.minnstate.edu/careers/careerDetail?oc=131081
16,"Material Moving Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=537199
16,Mine Shuttle Car Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=537111
16,"Mobile Heavy Equipment Mechanics, Except Engines",http://careerwise.minnstate.edu/careers/careerDetail?oc=493042
16,"Motor Vehicle Operators, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=533099
16,Motorboat Mechanics and Service Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=493051
16,Motorboat Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=535022
16,Motorcycle Mechanics,http://careerwise.minnstate.edu/careers/careerDetail?oc=493052
16,"Packers and Packagers, Hand",http://careerwise.minnstate.edu/careers/careerDetail?oc=537064
16,Parking Lot Attendants,http://careerwise.minnstate.edu/careers/careerDetail?oc=536021
16,"Pump Operators, Except Wellhead Pumpers",http://careerwise.minnstate.edu/careers/careerDetail?oc=537072
16,Rail Car Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=493043
16,"Rail Transportation Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=534099
16,"Rail Yard Engineers, Dinkey Operators, and Hostlers",http://careerwise.minnstate.edu/careers/careerDetail?oc=534013
16,Rail-Track Laying and Maintenance Equipment Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=474061
16,"Railroad Brake, Signal, and Switch Operators",http://careerwise.minnstate.edu/careers/careerDetail?oc=534021
16,Railroad Conductors and Yardmasters,http://careerwise.minnstate.edu/careers/careerDetail?oc=534031
16,Recreational Vehicle Service Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=493092
16,Sailors and Marine Oilers,http://careerwise.minnstate.edu/careers/careerDetail?oc=535011
16,Ship Engineers,http://careerwise.minnstate.edu/careers/careerDetail?oc=535031
16,Signal and Track Switch Repairers,http://careerwise.minnstate.edu/careers/careerDetail?oc=499097
16,Subway and Streetcar Operators,http://careerwise.minnstate.edu/careers/careerDetail?oc=534041
16,"Tank Car, Truck, and Ship Loaders",http://careerwise.minnstate.edu/careers/careerDetail?oc=537121
16,Taxi Drivers and Chauffeurs,http://careerwise.minnstate.edu/careers/careerDetail?oc=533041
16,Tire Repairers and Changers,http://careerwise.minnstate.edu/careers/careerDetail?oc=493093
16,Traffic Technicians,http://careerwise.minnstate.edu/careers/careerDetail?oc=536041
16,"Transportation Attendants, Except Flight Attendants",http://careerwise.minnstate.edu/careers/careerDetail?oc=536061
16,"Transportation Workers, All Other",http://careerwise.minnstate.edu/careers/careerDetail?oc=536099
16,Wellhead Pumpers,http://careerwise.minnstate.edu/careers/careerDetail?oc=537073